song_id,title,artist,dataset,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
4a5pNRjwmzYQuEY1E7O6pj,Breakfast In America - Remastered,Supertramp,NH,0.532,0.663,0,-5.886,0,0.0292,0.425,1.07e-06,0.0734,0.756,75.14,audio_features,spotify:track:4a5pNRjwmzYQuEY1E7O6pj,https://api.spotify.com/v1/tracks/4a5pNRjwmzYQuEY1E7O6pj,https://api.spotify.com/v1/audio-analysis/4a5pNRjwmzYQuEY1E7O6pj,159347,4
1PtJclc46wTk367PlsU6Uj,I Have A Dream,ABBA,NH,0.549,0.374,10,-12.049,1,0.0244,0.6,0.0,0.178,0.439,104.311,audio_features,spotify:track:1PtJclc46wTk367PlsU6Uj,https://api.spotify.com/v1/tracks/1PtJclc46wTk367PlsU6Uj,https://api.spotify.com/v1/audio-analysis/1PtJclc46wTk367PlsU6Uj,285413,4
6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,"Earth, Wind & Fire",NH,0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,audio_features,spotify:track:6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/tracks/6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/audio-analysis/6ztstiyZL6FXzh4aG46ZPD,288293,4
4dneV7C1yDt9UtyxrQY375,Boys Don't Cry - Single Version,The Cure,NH,0.465,0.841,11,-5.767,0,0.0633,0.00486,0.0,0.109,0.689,168.743,audio_features,spotify:track:4dneV7C1yDt9UtyxrQY375,https://api.spotify.com/v1/tracks/4dneV7C1yDt9UtyxrQY375,https://api.spotify.com/v1/audio-analysis/4dneV7C1yDt9UtyxrQY375,157533,4
17OqI90oTFZ3J8PVu6j07V,Voulez-Vous,ABBA,NH,0.708,0.774,11,-6.931,0,0.0372,0.149,0.00109,0.169,0.903,126.636,audio_features,spotify:track:17OqI90oTFZ3J8PVu6j07V,https://api.spotify.com/v1/tracks/17OqI90oTFZ3J8PVu6j07V,https://api.spotify.com/v1/audio-analysis/17OqI90oTFZ3J8PVu6j07V,309173,4
2CXkN6UAb3jAFwz4VbsDq0,September Morn,Neil Diamond,NH,0.419,0.23,10,-17.102,1,0.0359,0.628,5.85e-06,0.222,0.199,128.892,audio_features,spotify:track:2CXkN6UAb3jAFwz4VbsDq0,https://api.spotify.com/v1/tracks/2CXkN6UAb3jAFwz4VbsDq0,https://api.spotify.com/v1/audio-analysis/2CXkN6UAb3jAFwz4VbsDq0,232000,4
42tYHqMxXxXHAAWqLaoOfQ,MacArthur Park - Single Version,Donna Summer,NH,0.579,0.667,4,-12.361,0,0.04,0.0829,0.000605,0.0547,0.449,131.022,audio_features,spotify:track:42tYHqMxXxXHAAWqLaoOfQ,https://api.spotify.com/v1/tracks/42tYHqMxXxXHAAWqLaoOfQ,https://api.spotify.com/v1/audio-analysis/42tYHqMxXxXHAAWqLaoOfQ,235200,4
5jzma6gCzYtKB1DbEwFZKH,London Calling - Remastered,The Clash,NH,0.651,0.801,0,-7.34,1,0.0514,0.123,0.0,0.0825,0.776,133.769,audio_features,spotify:track:5jzma6gCzYtKB1DbEwFZKH,https://api.spotify.com/v1/tracks/5jzma6gCzYtKB1DbEwFZKH,https://api.spotify.com/v1/audio-analysis/5jzma6gCzYtKB1DbEwFZKH,200480,4
2bspsdHJfZf4URZsTUMW8B,Night Boat to Cairo,Madness,NH,0.314,0.974,3,-5.011,0,0.0431,0.118,0.121,0.0749,0.598,155.551,audio_features,spotify:track:2bspsdHJfZf4URZsTUMW8B,https://api.spotify.com/v1/tracks/2bspsdHJfZf4URZsTUMW8B,https://api.spotify.com/v1/audio-analysis/2bspsdHJfZf4URZsTUMW8B,211227,4
67oyFnjJnn78fZP9KjeZx0,Goodbye Stranger - 2010 Remastered,Supertramp,NH,0.42,0.668,1,-7.35,1,0.0517,0.607,0.016,0.0585,0.338,125.391,audio_features,spotify:track:67oyFnjJnn78fZP9KjeZx0,https://api.spotify.com/v1/tracks/67oyFnjJnn78fZP9KjeZx0,https://api.spotify.com/v1/audio-analysis/67oyFnjJnn78fZP9KjeZx0,350573,4
62uLNJgVZaFiEiKV4LpoYJ,Walking On The Moon,The Police,NH,0.514,0.34,0,-12.779,1,0.0537,0.00142,0.0173,0.213,0.269,145.992,audio_features,spotify:track:62uLNJgVZaFiEiKV4LpoYJ,https://api.spotify.com/v1/tracks/62uLNJgVZaFiEiKV4LpoYJ,https://api.spotify.com/v1/audio-analysis/62uLNJgVZaFiEiKV4LpoYJ,300827,4
6UXXeFqMBGiqjkzQzkMT3E,Tragedy,Bee Gees,NH,0.665,0.532,2,-10.793,1,0.0277,0.0889,0.0109,0.296,0.81,117.955,audio_features,spotify:track:6UXXeFqMBGiqjkzQzkMT3E,https://api.spotify.com/v1/tracks/6UXXeFqMBGiqjkzQzkMT3E,https://api.spotify.com/v1/audio-analysis/6UXXeFqMBGiqjkzQzkMT3E,303333,4
3zYpRGnnoegSpt3SguSo3W,Off the Wall,Michael Jackson,NH,0.827,0.595,3,-13.909,0,0.0565,0.182,0.0,0.0785,0.921,118.741,audio_features,spotify:track:3zYpRGnnoegSpt3SguSo3W,https://api.spotify.com/v1/tracks/3zYpRGnnoegSpt3SguSo3W,https://api.spotify.com/v1/audio-analysis/3zYpRGnnoegSpt3SguSo3W,246000,4
4sxsZUKO543RzqWPeA5cQY,The Worker,Fischer-Z,NH,0.483,0.523,0,-16.034,1,0.0286,0.0177,0.133,0.123,0.898,82.253,audio_features,spotify:track:4sxsZUKO543RzqWPeA5cQY,https://api.spotify.com/v1/tracks/4sxsZUKO543RzqWPeA5cQY,https://api.spotify.com/v1/audio-analysis/4sxsZUKO543RzqWPeA5cQY,215440,4
1HBDWCrQVjrALiOA5rILnE,Sure Know Something,KISS,NH,0.707,0.732,4,-6.292,0,0.0303,0.277,0.0,0.13,0.928,115.338,audio_features,spotify:track:1HBDWCrQVjrALiOA5rILnE,https://api.spotify.com/v1/tracks/1HBDWCrQVjrALiOA5rILnE,https://api.spotify.com/v1/audio-analysis/1HBDWCrQVjrALiOA5rILnE,241507,4
6UW4Uo5zRI5gJw5urNwiwN,Relight My Fire - Single Version,Dan Hartman,NH,0.787,0.662,0,-11.447,1,0.0378,0.0148,0.0,0.328,0.868,119.734,audio_features,spotify:track:6UW4Uo5zRI5gJw5urNwiwN,https://api.spotify.com/v1/tracks/6UW4Uo5zRI5gJw5urNwiwN,https://api.spotify.com/v1/audio-analysis/6UW4Uo5zRI5gJw5urNwiwN,225893,4
1N9dwsifVjfe4gJT4f0x4s,Weekend Love,Golden Earring,NH,0.491,0.737,2,-6.132,1,0.04,0.279,0.0,0.106,0.456,166.627,audio_features,spotify:track:1N9dwsifVjfe4gJT4f0x4s,https://api.spotify.com/v1/tracks/1N9dwsifVjfe4gJT4f0x4s,https://api.spotify.com/v1/audio-analysis/1N9dwsifVjfe4gJT4f0x4s,255027,4
2cX2coZS1PYBfPs8wgbdWE,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",Bee Gees,NH,0.601,0.703,7,-6.24,1,0.0379,0.175,8.4e-05,0.571,0.673,106.164,audio_features,spotify:track:2cX2coZS1PYBfPs8wgbdWE,https://api.spotify.com/v1/tracks/2cX2coZS1PYBfPs8wgbdWE,https://api.spotify.com/v1/audio-analysis/2cX2coZS1PYBfPs8wgbdWE,196213,4
7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version,Michael Jackson,NH,0.808,0.535,1,-12.521,1,0.0353,0.179,9.91e-05,0.158,0.848,114.031,audio_features,spotify:track:7oOOI85fVQvVnK5ynNMdW7,https://api.spotify.com/v1/tracks/7oOOI85fVQvVnK5ynNMdW7,https://api.spotify.com/v1/audio-analysis/7oOOI85fVQvVnK5ynNMdW7,220627,4
5GnoNb1bcZLWCFObaQZVXa,Weekend,Earth & Fire,NH,0.136,0.0309,0,-35.128,0,0.0472,0.968,0.87,0.0843,0.123,144.238,audio_features,spotify:track:5GnoNb1bcZLWCFObaQZVXa,https://api.spotify.com/v1/tracks/5GnoNb1bcZLWCFObaQZVXa,https://api.spotify.com/v1/audio-analysis/5GnoNb1bcZLWCFObaQZVXa,64286,4
6tCk1N85t6h4v1xXI6o0Ad,Dancin' Fool,Frank Zappa,NH,0.547,0.644,2,-9.417,1,0.147,0.412,2.72e-06,0.517,0.546,132.872,audio_features,spotify:track:6tCk1N85t6h4v1xXI6o0Ad,https://api.spotify.com/v1/tracks/6tCk1N85t6h4v1xXI6o0Ad,https://api.spotify.com/v1/audio-analysis/6tCk1N85t6h4v1xXI6o0Ad,222800,4
43BjqjFMxwd6AnjKBukp03,We Belong to the Night,Ellen Foley,NH,0.359,0.75,7,-9.192,1,0.0371,0.00469,0.36,0.234,0.415,101.413,audio_features,spotify:track:43BjqjFMxwd6AnjKBukp03,https://api.spotify.com/v1/tracks/43BjqjFMxwd6AnjKBukp03,https://api.spotify.com/v1/audio-analysis/43BjqjFMxwd6AnjKBukp03,321173,4
3dH6lT5EAlUdF0QLm6uCNh,Sausolito Summernight - Digitally Remastered 2017,Diesel,NH,0.615,0.928,5,-6.07,0,0.106,0.0648,0.0061,0.267,0.552,125.361,audio_features,spotify:track:3dH6lT5EAlUdF0QLm6uCNh,https://api.spotify.com/v1/tracks/3dH6lT5EAlUdF0QLm6uCNh,https://api.spotify.com/v1/audio-analysis/3dH6lT5EAlUdF0QLm6uCNh,305533,4
7HrzErXq3TsKOY1gmdIShB,The River,Bruce Springsteen,NH,0.587,0.536,7,-11.248,1,0.0304,0.179,2.75e-05,0.305,0.59,117.498,audio_features,spotify:track:7HrzErXq3TsKOY1gmdIShB,https://api.spotify.com/v1/tracks/7HrzErXq3TsKOY1gmdIShB,https://api.spotify.com/v1/audio-analysis/7HrzErXq3TsKOY1gmdIShB,301547,4
3oEkrIfXfSh9zGnE7eBzSV,The Winner Takes It All,ABBA,NH,0.454,0.788,6,-6.748,1,0.0371,0.574,0.000766,0.0859,0.52,126.15,audio_features,spotify:track:3oEkrIfXfSh9zGnE7eBzSV,https://api.spotify.com/v1/tracks/3oEkrIfXfSh9zGnE7eBzSV,https://api.spotify.com/v1/audio-analysis/3oEkrIfXfSh9zGnE7eBzSV,294720,4
6EPRKhUOdiFSQwGBRBbvsZ,Ace of Spades,Motörhead,NH,0.329,0.974,3,-8.77,0,0.135,0.000852,0.000118,0.0904,0.234,140.862,audio_features,spotify:track:6EPRKhUOdiFSQwGBRBbvsZ,https://api.spotify.com/v1/tracks/6EPRKhUOdiFSQwGBRBbvsZ,https://api.spotify.com/v1/audio-analysis/6EPRKhUOdiFSQwGBRBbvsZ,166920,4
57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,Queen,NH,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,audio_features,spotify:track:57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/audio-analysis/57JVGBtBLCfHw2muk5416J,214653,4
08mG3Y1vljYA6bvDt4Wqkj,Back In Black,AC/DC,NH,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,audio_features,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,255493,4
57MflfPN3ObQQAQtPUp0WF,Romeo and Juliet,Dire Straits,NH,0.602,0.574,5,-8.169,1,0.0278,0.437,0.00415,0.0751,0.486,87.318,audio_features,spotify:track:57MflfPN3ObQQAQtPUp0WF,https://api.spotify.com/v1/tracks/57MflfPN3ObQQAQtPUp0WF,https://api.spotify.com/v1/audio-analysis/57MflfPN3ObQQAQtPUp0WF,361395,4
26PwuMotZqcczKLHi4Htz3,Redemption Song,Bob Marley & The Wailers,NH,0.671,0.256,7,-10.743,1,0.0387,0.608,0.0,0.0737,0.694,115.871,audio_features,spotify:track:26PwuMotZqcczKLHi4Htz3,https://api.spotify.com/v1/tracks/26PwuMotZqcczKLHi4Htz3,https://api.spotify.com/v1/audio-analysis/26PwuMotZqcczKLHi4Htz3,233560,4
2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,AC/DC,NH,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,audio_features,spotify:track:2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/audio-analysis/2SiXAy7TuUkycRVbbWDEpo,210173,4
35ItUJlMtjOQW3SSiTCrrw,Crazy Little Thing Called Love - Remastered 2011,Queen,NH,0.599,0.762,0,-6.887,1,0.0423,0.714,4.43e-06,0.35,0.715,76.961,audio_features,spotify:track:35ItUJlMtjOQW3SSiTCrrw,https://api.spotify.com/v1/tracks/35ItUJlMtjOQW3SSiTCrrw,https://api.spotify.com/v1/audio-analysis/35ItUJlMtjOQW3SSiTCrrw,163373,4
2245x0g1ft0HC7sf79zbYN,Lay All Your Love On Me,ABBA,NH,0.695,0.701,0,-6.435,1,0.0281,0.0187,0.0464,0.251,0.58,133.0,audio_features,spotify:track:2245x0g1ft0HC7sf79zbYN,https://api.spotify.com/v1/tracks/2245x0g1ft0HC7sf79zbYN,https://api.spotify.com/v1/audio-analysis/2245x0g1ft0HC7sf79zbYN,272507,4
0AZWoNkYdu31rhQZfBQBM1,Long Blond Animal,Golden Earring,NH,0.441,0.701,2,-7.555,1,0.0441,0.00532,7.63e-06,0.283,0.779,168.951,audio_features,spotify:track:0AZWoNkYdu31rhQZfBQBM1,https://api.spotify.com/v1/tracks/0AZWoNkYdu31rhQZfBQBM1,https://api.spotify.com/v1/audio-analysis/0AZWoNkYdu31rhQZfBQBM1,216627,4
6kie23fo40j9gBNWGWg5Dc,Think,The Blues Brothers,NH,0.653,0.836,5,-5.594,1,0.188,0.495,0.000232,0.24,0.713,128.628,audio_features,spotify:track:6kie23fo40j9gBNWGWg5Dc,https://api.spotify.com/v1/tracks/6kie23fo40j9gBNWGWg5Dc,https://api.spotify.com/v1/audio-analysis/6kie23fo40j9gBNWGWg5Dc,195307,4
38Ngied9rBORlAbLYNCl4k,Once in a Lifetime - 2005 Remaster,Talking Heads,NH,0.644,0.919,2,-6.289,1,0.0561,0.181,0.134,0.622,0.871,117.459,audio_features,spotify:track:38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/tracks/38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/audio-analysis/38Ngied9rBORlAbLYNCl4k,259907,4
4E6SMz8ioJ2jj8uQrULqWM,The Turn of a Friendly Card,The Alan Parsons Project,NH,0.481,0.285,2,-12.0,0,0.0325,0.616,0.0,0.67,0.485,176.621,audio_features,spotify:track:4E6SMz8ioJ2jj8uQrULqWM,https://api.spotify.com/v1/tracks/4E6SMz8ioJ2jj8uQrULqWM,https://api.spotify.com/v1/audio-analysis/4E6SMz8ioJ2jj8uQrULqWM,164680,4
3XAiXl3dKpG7b0qcrCtBD4,So Long,Fischer-Z,NH,0.556,0.384,0,-14.98,1,0.0407,0.00697,0.000926,0.0545,0.891,126.841,audio_features,spotify:track:3XAiXl3dKpG7b0qcrCtBD4,https://api.spotify.com/v1/tracks/3XAiXl3dKpG7b0qcrCtBD4,https://api.spotify.com/v1/audio-analysis/3XAiXl3dKpG7b0qcrCtBD4,302733,4
06ku5BBS2HufqSDVkcSR15,Tunnel of Love (Intro: The Carousel Waltz),Dire Straits,NH,0.491,0.686,5,-10.708,1,0.0372,0.245,0.0185,0.281,0.555,137.168,audio_features,spotify:track:06ku5BBS2HufqSDVkcSR15,https://api.spotify.com/v1/tracks/06ku5BBS2HufqSDVkcSR15,https://api.spotify.com/v1/audio-analysis/06ku5BBS2HufqSDVkcSR15,488693,4
4AsvGVDWs16fqIiIdDzyvX,Happy New Year,ABBA,NH,0.51,0.375,9,-9.185,1,0.0288,0.813,0.0,0.145,0.25,132.552,audio_features,spotify:track:4AsvGVDWs16fqIiIdDzyvX,https://api.spotify.com/v1/tracks/4AsvGVDWs16fqIiIdDzyvX,https://api.spotify.com/v1/audio-analysis/4AsvGVDWs16fqIiIdDzyvX,263693,4
37CRPk0L5ZpfPeePEPwE0t,Ashes to Ashes - 2017 Remaster,David Bowie,NH,0.71,0.743,1,-10.553,1,0.0507,0.273,0.000406,0.258,0.866,120.277,audio_features,spotify:track:37CRPk0L5ZpfPeePEPwE0t,https://api.spotify.com/v1/tracks/37CRPk0L5ZpfPeePEPwE0t,https://api.spotify.com/v1/audio-analysis/37CRPk0L5ZpfPeePEPwE0t,266160,4
3h9k4hZVdPWV9E3xQwZuKI,Foto Van Vroeger,Rob De Nijs,NH,0.566,0.39,0,-12.425,1,0.0286,0.704,4.59e-05,0.487,0.337,91.454,audio_features,spotify:track:3h9k4hZVdPWV9E3xQwZuKI,https://api.spotify.com/v1/tracks/3h9k4hZVdPWV9E3xQwZuKI,https://api.spotify.com/v1/audio-analysis/3h9k4hZVdPWV9E3xQwZuKI,274533,4
5O4erNlJ74PIF6kGol1ZrC,Could You Be Loved,Bob Marley & The Wailers,NH,0.916,0.72,0,-8.548,1,0.1,0.36,0.00016,0.0958,0.76,103.312,audio_features,spotify:track:5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/tracks/5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/audio-analysis/5O4erNlJ74PIF6kGol1ZrC,237000,4
4w3tQBXhn5345eUXDGBWZG,9 to 5,Dolly Parton,NH,0.554,0.783,6,-5.852,1,0.0457,0.416,1.54e-06,0.631,0.813,105.39,audio_features,spotify:track:4w3tQBXhn5345eUXDGBWZG,https://api.spotify.com/v1/tracks/4w3tQBXhn5345eUXDGBWZG,https://api.spotify.com/v1/audio-analysis/4w3tQBXhn5345eUXDGBWZG,162467,4
1CtKHwDqsH3ctcCCI18N0g,Everybody Needs Somebody to Love,The Blues Brothers,NH,0.492,0.928,5,-4.037,1,0.071,0.61,0.00259,0.368,0.92,194.078,audio_features,spotify:track:1CtKHwDqsH3ctcCCI18N0g,https://api.spotify.com/v1/tracks/1CtKHwDqsH3ctcCCI18N0g,https://api.spotify.com/v1/audio-analysis/1CtKHwDqsH3ctcCCI18N0g,203453,4
0J2p4KYdr6Mg4ET6JPlbe1,Super Trouper,ABBA,NH,0.764,0.626,0,-8.274,1,0.0288,0.457,6.35e-06,0.201,0.961,118.34,audio_features,spotify:track:0J2p4KYdr6Mg4ET6JPlbe1,https://api.spotify.com/v1/tracks/0J2p4KYdr6Mg4ET6JPlbe1,https://api.spotify.com/v1/audio-analysis/0J2p4KYdr6Mg4ET6JPlbe1,252853,4
2mGEqJahn3CSyCG1BTEqMs,Save Me - Remastered 2011,Queen,NH,0.507,0.45,7,-6.796,1,0.0268,0.359,0.0,0.127,0.327,81.633,audio_features,spotify:track:2mGEqJahn3CSyCG1BTEqMs,https://api.spotify.com/v1/tracks/2mGEqJahn3CSyCG1BTEqMs,https://api.spotify.com/v1/audio-analysis/2mGEqJahn3CSyCG1BTEqMs,229920,3
4rcHWl68ai6KvpXlc8vbnE,Keep on Loving You,REO Speedwagon,NH,0.306,0.722,0,-5.963,1,0.034,0.0519,0.0,0.117,0.41,174.732,audio_features,spotify:track:4rcHWl68ai6KvpXlc8vbnE,https://api.spotify.com/v1/tracks/4rcHWl68ai6KvpXlc8vbnE,https://api.spotify.com/v1/audio-analysis/4rcHWl68ai6KvpXlc8vbnE,200293,4
1pTGc8pwyo6xtgXBKCBcFn,Woman in Love,Barbra Streisand,NH,0.469,0.278,3,-16.311,0,0.028,0.248,0.000126,0.133,0.331,169.735,audio_features,spotify:track:1pTGc8pwyo6xtgXBKCBcFn,https://api.spotify.com/v1/tracks/1pTGc8pwyo6xtgXBKCBcFn,https://api.spotify.com/v1/audio-analysis/1pTGc8pwyo6xtgXBKCBcFn,231840,4
4e9hUiLsN4mx61ARosFi7p,The Spirit Of Radio,Rush,NH,0.365,0.924,4,-7.066,1,0.0488,0.0144,0.000254,0.423,0.632,135.811,audio_features,spotify:track:4e9hUiLsN4mx61ARosFi7p,https://api.spotify.com/v1/tracks/4e9hUiLsN4mx61ARosFi7p,https://api.spotify.com/v1/audio-analysis/4e9hUiLsN4mx61ARosFi7p,296467,4
6N9FRaSvUB4wtQPPzdjRpv,Baggy Trousers,Madness,NH,0.641,0.887,0,-5.204,0,0.0368,0.143,0.0,0.336,0.939,144.789,audio_features,spotify:track:6N9FRaSvUB4wtQPPzdjRpv,https://api.spotify.com/v1/tracks/6N9FRaSvUB4wtQPPzdjRpv,https://api.spotify.com/v1/audio-analysis/6N9FRaSvUB4wtQPPzdjRpv,167173,4
1KsI8NEeAna8ZIdojI3FiT,Hungry Heart,Bruce Springsteen,NH,0.641,0.894,8,-7.41,1,0.0273,0.0857,0.009,0.157,0.972,109.823,audio_features,spotify:track:1KsI8NEeAna8ZIdojI3FiT,https://api.spotify.com/v1/tracks/1KsI8NEeAna8ZIdojI3FiT,https://api.spotify.com/v1/audio-analysis/1KsI8NEeAna8ZIdojI3FiT,199453,4
60mGckXEG1EzR4VmjYLfEW,Guilty (feat. Barry Gibb),Barbra Streisand,NH,0.626,0.425,0,-15.656,1,0.0356,0.231,0.0,0.114,0.952,150.875,audio_features,spotify:track:60mGckXEG1EzR4VmjYLfEW,https://api.spotify.com/v1/tracks/60mGckXEG1EzR4VmjYLfEW,https://api.spotify.com/v1/audio-analysis/60mGckXEG1EzR4VmjYLfEW,264333,4
4X5nq5swAfwEMqDOOJpEA8,Biko,Peter Gabriel,NH,0.532,0.355,7,-10.924,1,0.0413,0.281,0.000165,0.239,0.166,178.714,audio_features,spotify:track:4X5nq5swAfwEMqDOOJpEA8,https://api.spotify.com/v1/tracks/4X5nq5swAfwEMqDOOJpEA8,https://api.spotify.com/v1/audio-analysis/4X5nq5swAfwEMqDOOJpEA8,451933,4
5YkkeIiErNf2ckvMxmT5RT,Food For Thought,UB40,NH,0.868,0.532,7,-13.47,1,0.0848,0.00553,0.784,0.195,0.964,131.499,audio_features,spotify:track:5YkkeIiErNf2ckvMxmT5RT,https://api.spotify.com/v1/tracks/5YkkeIiErNf2ckvMxmT5RT,https://api.spotify.com/v1/audio-analysis/5YkkeIiErNf2ckvMxmT5RT,250107,4
2h23bjG8B3bcD47HBu6bHG,Late in the Evening,Paul Simon,NH,0.72,0.88,5,-8.988,1,0.0406,0.199,0.0246,0.0865,0.961,118.623,audio_features,spotify:track:2h23bjG8B3bcD47HBu6bHG,https://api.spotify.com/v1/tracks/2h23bjG8B3bcD47HBu6bHG,https://api.spotify.com/v1/audio-analysis/2h23bjG8B3bcD47HBu6bHG,242707,4
3NYCaxkggl0Hh8vQptSUvV,Enola Gay - Remastered,Orchestral Manoeuvres In The Dark,NH,0.559,0.764,2,-7.058,0,0.0348,0.00441,0.0299,0.0807,0.932,143.319,audio_features,spotify:track:3NYCaxkggl0Hh8vQptSUvV,https://api.spotify.com/v1/tracks/3NYCaxkggl0Hh8vQptSUvV,https://api.spotify.com/v1/audio-analysis/3NYCaxkggl0Hh8vQptSUvV,213693,4
5EAgXGJ8Kw5QAfhQkZXYqT,Master Blaster (Jammin'),Stevie Wonder,NH,0.877,0.422,10,-14.933,0,0.0546,0.04,0.000406,0.182,0.97,131.103,audio_features,spotify:track:5EAgXGJ8Kw5QAfhQkZXYqT,https://api.spotify.com/v1/tracks/5EAgXGJ8Kw5QAfhQkZXYqT,https://api.spotify.com/v1/audio-analysis/5EAgXGJ8Kw5QAfhQkZXYqT,307933,4
6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here,Pink Floyd,NH,0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861,audio_features,spotify:track:6mFkJmJqdDVQ1REhVfGgd1,https://api.spotify.com/v1/tracks/6mFkJmJqdDVQ1REhVfGgd1,https://api.spotify.com/v1/audio-analysis/6mFkJmJqdDVQ1REhVfGgd1,334744,4
18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,Phil Collins,NH,0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,audio_features,spotify:track:18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/tracks/18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/audio-analysis/18AXbzPzBS8Y3AkgSxzJPb,336453,4
6W26h4KbGUnEaav5VWIyJm,The Day Before You Came,ABBA,NH,0.801,0.388,0,-14.594,0,0.0354,0.0498,0.00421,0.0525,0.736,108.071,audio_features,spotify:track:6W26h4KbGUnEaav5VWIyJm,https://api.spotify.com/v1/tracks/6W26h4KbGUnEaav5VWIyJm,https://api.spotify.com/v1/audio-analysis/6W26h4KbGUnEaav5VWIyJm,349080,4
2AX5E86cn9n2dgioZEjirI,Golden Brown,The Stranglers,NH,0.562,0.383,6,-15.474,1,0.0304,0.143,0.124,0.138,0.599,93.764,audio_features,spotify:track:2AX5E86cn9n2dgioZEjirI,https://api.spotify.com/v1/tracks/2AX5E86cn9n2dgioZEjirI,https://api.spotify.com/v1/audio-analysis/2AX5E86cn9n2dgioZEjirI,206760,3
44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,The Police,NH,0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.124,0.429,81.909,audio_features,spotify:track:44aTAUBF0g6sMkMNE8I5kd,https://api.spotify.com/v1/tracks/44aTAUBF0g6sMkMNE8I5kd,https://api.spotify.com/v1/audio-analysis/44aTAUBF0g6sMkMNE8I5kd,260573,4
7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered,The Rolling Stones,NH,0.631,0.932,5,-4.142,1,0.0354,0.0436,0.137,0.0918,0.971,122.429,audio_features,spotify:track:7HKez549fwJQDzx3zLjHKC,https://api.spotify.com/v1/tracks/7HKez549fwJQDzx3zLjHKC,https://api.spotify.com/v1/audio-analysis/7HKez549fwJQDzx3zLjHKC,213067,4
6zgtBUEkAfilJ2YEOvNexR,One Of Us,ABBA,NH,0.646,0.388,7,-15.264,1,0.0388,0.495,0.000634,0.0673,0.854,82.216,audio_features,spotify:track:6zgtBUEkAfilJ2YEOvNexR,https://api.spotify.com/v1/tracks/6zgtBUEkAfilJ2YEOvNexR,https://api.spotify.com/v1/audio-analysis/6zgtBUEkAfilJ2YEOvNexR,237720,4
4Wd9pEtEnZNDjgiswGOpJb,Waiting On A Friend - Remastered 2009,The Rolling Stones,NH,0.606,0.794,0,-6.042,1,0.0282,0.157,0.0406,0.568,0.911,116.93,audio_features,spotify:track:4Wd9pEtEnZNDjgiswGOpJb,https://api.spotify.com/v1/tracks/4Wd9pEtEnZNDjgiswGOpJb,https://api.spotify.com/v1/audio-analysis/4Wd9pEtEnZNDjgiswGOpJb,274227,4
0cGG2EouYCEEC3xfa0tDFV,Tainted Love,Soft Cell,NH,0.5,0.501,0,-8.284,0,0.0376,0.462,0.0,0.26,0.623,144.438,audio_features,spotify:track:0cGG2EouYCEEC3xfa0tDFV,https://api.spotify.com/v1/tracks/0cGG2EouYCEEC3xfa0tDFV,https://api.spotify.com/v1/audio-analysis/0cGG2EouYCEEC3xfa0tDFV,153800,4
